time,pos_x,pos_y
3219.112,-2.0,-2.0
3219.164,-2.0,-2.0
3219.213,-2.0,-2.0
3219.265,-2.0000000000000053,-1.9999999999999947
3219.316,-2.0000000000228217,-1.9999999999776752
3219.367,-2.0000000002996123,-1.9999999997097693
3219.418,-2.0000000016624826,-1.9999999983641057
3219.468,-2.000000005341102,-1.9999999946575984
3219.519,-2.0000000148906696,-1.999999985126318
3219.571,-2.000000032741426,-1.9999999673037734
3219.62,-2.000000065327201,-1.9999999347394117
3219.673,-2.0000001155197555,-1.9999998842036195
3219.723,-2.0000001967262406,-1.9999998034662387
3219.776,-2.0000003069933463,-1.999999693016574
3219.825,-2.000000474012433,-1.9999995261054664
3219.878,-2.0000006953287457,-1.9999993055826126
3219.928,-2.0000009953433335,-1.9999990057042418
3219.977,-2.0000013797700738,-1.999998621011101
3220.031,-2.0000018766782826,-1.99999812518723
3220.085,-2.00000246184378,-1.9999975404657135
3220.132,-2.0000032304388946,-1.9999967705323394
3220.182,-2.0000041343236328,-1.9999958687358597
3220.235,-2.000005252881541,-1.999994747962874
3220.285,-2.000006546874306,-1.999993451614833
3220.336,-2.0000081363023345,-1.9999918678881958
3220.385,-2.000009941345601,-1.9999900633096743
3220.438,-2.000012142217484,-1.9999878654645975
3220.489,-2.000014536722774,-1.999985451540496
3220.54,-2.0000174850648524,-1.9999825079722766
3220.591,-2.0000207522879005,-1.9999792535570082
3220.642,-2.0000245485850776,-1.9999754575319766
3220.694,-2.000028777189306,-1.9999712334690605
3220.745,-2.000033680576143,-1.9999663331028765
3220.795,-2.0000390176076697,-1.9999609947829018
3220.846,-2.0000452182515627,-1.9999547972474596
3220.896,-2.0000518592954792,-1.9999481610519134
3220.948,-2.0000595242845405,-1.9999404950873085
3220.999,-2.0000677423997524,-1.9999322578836152
3221.05,-2.0000772556099387,-1.9999227546845981
3221.103,-2.0000872775831815,-1.9999127323438872
3221.153,-2.0000987060142728,-1.9999013149513907
3221.202,-2.000110878799833,-1.9998891391104483
3221.253,-2.0001247030090736,-1.9998753158309437
3221.303,-2.000139205200127,-1.9998608302603802
3221.354,-2.0001555920263385,-1.9998444285475678
3221.407,-2.000172761207404,-1.9998272452562882
3221.458,-2.000192037143978,-1.9998079717343988
3221.509,-2.000212002303901,-1.9997880156424572
3221.557,-2.000234887448588,-1.9997651307817956
3221.611,-2.000258616214593,-1.999741395968212
3221.661,-2.0002852786758325,-1.9997147414906513
3221.713,-2.0003126432566853,-1.9996873434018454
3221.764,-2.0003429615575445,-1.9996570031832877
3221.813,-2.000374555922139,-1.9996254036646182
3221.866,-2.0004099272388576,-1.99959006095209
3221.917,-2.0004460936379425,-1.99955394769277
3221.968,-2.000486443192892,-1.999513602678975
3222.019,-2.000527800826126,-1.9994722724397485
3222.071,-2.0005736599441075,-1.9994263616809909
3222.121,-2.0006202145181677,-1.999379792976193
3222.172,-2.000672233192298,-1.9993278066879723
3222.224,-2.0007251639650536,-1.9992748024604883
3222.274,-2.000783903570082,-1.9992160577160925
3222.325,-2.0008440354765504,-1.9991559969404487
3222.379,-2.00091013318411,-1.9990899295866091
3222.426,-2.0009774197697197,-1.9990224146146227
3222.478,-2.0010520809967196,-1.9989478886749752
3222.529,-2.0011280151406825,-1.9988720503057709
3222.579,-2.0012109731405903,-1.9987891517508896
3222.63,-2.001294855360205,-1.9987052236534053
3222.683,-2.00138700790009,-1.9986130940903288
3222.732,-2.001480978539604,-1.9985192019187914
3222.783,-2.001583747656924,-1.9984164469371928
3222.836,-2.001687343327883,-1.9983128373648584
3222.885,-2.0018008083469097,-1.9981993053169635
3222.937,-2.0019156313828863,-1.9980845358050672
3222.988,-2.002041823131147,-1.9979583782775876
3223.038,-2.0021688762282412,-1.9978314242564164
3223.092,-2.0023071906149204,-1.9976931061548866
3223.141,-2.002446106238658,-1.9975542076676958
3223.193,-2.0025982399345668,-1.9974020119590647
3223.243,-2.0027515296446907,-1.9972487958477771
3223.293,-2.00291850429587,-1.997081905988371
3223.345,-2.0030858179870674,-1.9969144526853706
3223.396,-2.0032676377336656,-1.9967326926988702
3223.446,-2.003450565322892,-1.9965497593102228
3223.497,-2.003649807287959,-1.9963505647821493
3223.548,-2.0038500090899123,-1.9961504279912343
3223.601,-2.0040663634206335,-1.9959339872424768
3223.651,-2.004283360471884,-1.9957169823220104
3223.702,-2.0045186804858495,-1.9954815507881645
3223.753,-2.0047541584632143,-1.9952455852381028
3223.804,-2.005010439548562,-1.9949895297090998
3223.855,-2.005266296928563,-1.9947338616925618
3223.906,-2.0055427735395135,-1.9944574078653743
3223.957,-2.0058192577943013,-1.994180951120004
3224.01,-2.0061189729701994,-1.9938813011392182
3224.059,-2.0064179299144778,-1.9935824512147662
3224.11,-2.0067407221808806,-1.9932599249544047
3224.161,-2.0070629610941464,-1.9929377536923727
3224.211,-2.007411311831963,-1.992589572326127
3224.262,-2.0077587944586246,-1.9922422456473827
3224.313,-2.0081343796418887,-1.991866658943185
3224.364,-2.008507628663016,-1.991493429153904
3224.414,-2.008909794428495,-1.9910914869757574
3224.467,-2.009311106301154,-1.9906903569175172
3224.518,-2.00974375460536,-1.9902580192389259
3224.568,-2.0101753293581894,-1.989826839353368
3224.62,-2.0106398605024562,-1.9893628599028956
3224.67,-2.0111027717232663,-1.9889005289144477
3224.722,-2.0116000803026566,-1.9884039174530912
3224.773,-2.0120983027994503,-1.9879063467842353
3224.823,-2.0126508997781785,-1.9873556765375178
3224.874,-2.013217309867835,-1.9867908656079942
3224.925,-2.0138402405873155,-1.9861703195824612
3224.976,-2.0144800256636337,-1.9855327346759344
3225.028,-2.0151755916261203,-1.9848402083446162
3225.079,-2.0158908694568174,-1.984128365436949
3225.13,-2.0166666658560852,-1.9833566853289784
3225.181,-2.0174627286646922,-1.9825652783045273
3225.232,-2.0183187987126687,-1.9817143246405058
3225.283,-2.019197203147089,-1.9808412310193375
3225.333,-2.0201381974110326,-1.9799064908221813
3225.384,-2.021104034689633,-1.978947432648597
3225.436,-2.0221371559509786,-1.9779224303831975
3225.491,-2.023194444280631,-1.976875199902994
3225.533,-2.024317507844876,-1.9757623862755505
3225.588,-2.0254697741937324,-1.9746217553772676
3225.64,-2.0266880624949146,-1.9734163614985485
3225.69,-2.0279415297681886,-1.9721766793998763
3225.742,-2.0292639736648437,-1.9708697709190053
3225.793,-2.030619241180219,-1.9695322844060748
3225.844,-2.0320490977898156,-1.9681225974346166
3225.893,-2.033507305572659,-1.9666855353561843
3225.946,-2.0350419480009774,-1.9651731575948568
3225.997,-2.036615907612714,-1.9636247548733086
3226.046,-2.0382731805596825,-1.9619975611430707
3226.098,-2.039961861651923,-1.9603404514272609
3226.15,-2.0417260981613503,-1.9586094341231826
3226.198,-2.0435375544870595,-1.9568361408982347
3226.253,-2.0454315990888867,-1.9549827198342387
3226.306,-2.047369098750637,-1.9530903961495414
3226.354,-2.0493893449017953,-1.9511183603434565
3226.405,-2.051457808274878,-1.949103791923451
3226.456,-2.0536109866571235,-1.9470086509698337
3226.507,-2.0558094575624035,-1.9448722788878525
3226.558,-2.0580997799382943,-1.9426504031602294
3226.609,-2.060443832928297,-1.9403795532306947
3226.661,-2.062877003632425,-1.9380246946297355
3226.711,-2.0653658392696403,-1.9356220922941554
3226.762,-2.067946894326106,-1.9331335750507728
3226.813,-2.0705793283210947,-1.9306004663656455
3226.864,-2.0733105396134275,-1.9279764899180605
3226.913,-2.076097606971396,-1.9253049421976034
3226.965,-2.0789823353369603,-1.9225444514801149
3227.017,-2.0819310703878813,-1.9197279286414506
3227.067,-2.0849858705276607,-1.916815498649857
3227.12,-2.0880938011882804,-1.9138576842908268
3227.171,-2.091312374945611,-1.9108015698267753
3227.22,-2.0946041882428155,-1.9076857958333011
3227.272,-2.0979972744635584,-1.904479794012902
3227.323,-2.101465874446946,-1.9012115328284014
3227.373,-2.1050387963077006,-1.8978499716388257
3227.425,-2.1086842731594415,-1.8944300786767507
3227.476,-2.112443564701777,-1.8909120544155782
3227.527,-2.1162739456008857,-1.8873361105808113
3227.578,-2.120220399877596,-1.8836606938028293
3227.634,-2.124242284231397,-1.8799268897301462
3227.677,-2.1283826075288155,-1.8760924011419122
3227.73,-2.132605732691327,-1.872192583248188
3227.782,-2.1369459568073492,-1.8681955856114718
3227.833,-2.141361972320683,-1.8641415447913612
3227.884,-2.1459034920750604,-1.859981898074642
3227.94,-2.1505274118575985,-1.855761743278871
3227.986,-2.1552645481115977,-1.8514472134823028
3228.037,-2.160102218715637,-1.8470603557611858
3228.087,-2.1650717650443885,-1.8425665017521284
3228.14,-2.170132490262088,-1.8380065438893085
3228.189,-2.175318669118635,-1.833345968184216
3228.24,-2.1805948699451565,-1.8286238949069364
3228.292,-2.1860056577810165,-1.8237968101528133
3228.343,-2.1915069783007346,-1.818906270570062
3228.396,-2.1971423139334796,-1.8139139272077887
3228.445,-2.2028810221322965,-1.8088507461082437
3228.501,-2.208750243939325,-1.803687834140381
3228.547,-2.2147149435099482,-1.7984616657755736
3228.598,-2.2208306411063834,-1.7931242868647193
3228.649,-2.2270448936382934,-1.7877250076464477
3228.7,-2.233406468021233,-1.7822181091378724
3228.748,-2.2398632437745545,-1.776651690622353
3228.799,-2.2464705299578314,-1.7709795273852258
3228.852,-2.2531837794459797,-1.7652442791921266
3228.902,-2.260036862245499,-1.7594096826224148
3228.955,-2.266994390796655,-1.7535137571742045
3229.006,-2.274098192263042,-1.7475185149765
3229.056,-2.281321046622448,-1.7414556614167616
3229.109,-2.2886819542311265,-1.735300716467265
3229.158,-2.296152176112906,-1.7290863874916076
3229.21,-2.303764090510558,-1.722778221740462
3229.26,-2.3114997800304344,-1.7164067745687765
3229.312,-2.3193897073053495,-1.709937115966517
3229.363,-2.327389721320163,-1.7034130250363715
3229.414,-2.3355635491402773,-1.696781531258006
3229.465,-2.3438483816993165,-1.6900992216014818
3229.516,-2.3522808743422567,-1.6833277674046945
3229.567,-2.3608289879747564,-1.6765024743617973
3229.617,-2.369528810487306,-1.669593759043177
3229.667,-2.378341294267694,-1.6626375557891393
3229.72,-2.3873211338893454,-1.6555886935074398
3229.771,-2.3964141716729075,-1.6484970193047903
3229.822,-2.40566253171166,-1.6413222680356099
3229.872,-2.4150196153548236,-1.6341084457849402
3229.922,-2.4245339109809296,-1.626815420209077
3229.974,-2.43416730520878,-1.6194834320055913
3230.027,-2.443962954881101,-1.612074313310323
3230.077,-2.4538738359229755,-1.6046334952894017
3230.129,-2.463944635841191,-1.5971201453199781
3230.179,-2.4741312967453153,-1.589576706544304
3230.231,-2.4844709611375047,-1.5819679429443811
3230.281,-2.494930280153776,-1.5743351060992379
3230.33,-2.505545271260159,-1.5666408304371424
3230.383,-2.516264135364802,-1.558930234956818
3230.434,-2.527140086579341,-1.5511622023753222
3230.484,-2.5381222285233545,-1.5433852079561399
3230.538,-2.549259088181198,-1.5355564575633722
3230.587,-2.5605136270039637,-1.5277195199876257
3230.639,-2.5719131859191333,-1.5198397306755693
3230.685,-2.583407651339603,-1.5119591827893657
3230.74,-2.595045583361016,-1.5040421547718787
3230.791,-2.606801440136756,-1.4961322014943657
3230.842,-2.6186958961332656,-1.4881916604855816
3230.892,-2.6306948691884275,-1.4802643384111418
3230.945,-2.6428207335408853,-1.4723182267211559
3230.996,-2.655055020093604,-1.4643894053572368
3231.044,-2.66742707130601,-1.4564469486486182
3231.096,-2.679883892507446,-1.4485302909030675
3231.148,-2.692472266022513,-1.4406046279211413
3231.199,-2.7051564209971843,-1.4327181924659698
3231.25,-2.7179687951847162,-1.4248330987051376
3231.301,-2.730852715623926,-1.4169956402369035
3231.352,-2.743861623427565,-1.4091678448985163
3231.403,-2.756945250940095,-1.4013959434021483
3231.453,-2.770143972906187,-1.3936416154043325
3231.505,-2.783411910660082,-1.3859524414324067
3231.556,-2.796788726990539,-1.3782871434687973
3231.607,-2.810227449800758,-1.3706927604944952
3231.658,-2.8237707567419683,-1.3631334363246048
3231.709,-2.8373704783765037,-1.3556536430375183
3231.761,-2.8510696723133604,-1.3482172479790786
3231.811,-2.8648160591609653,-1.3408708061328949
3231.862,-2.878649150832084,-1.3335772768613905
3231.913,-2.8925156583172322,-1.3263789234867995
3231.964,-2.906461822077142,-1.3192524248523725
3232.012,-2.920441802984905,-1.312229317303411
3232.066,-2.934492657841167,-1.3052830401609024
3232.118,-2.9485592925272273,-1.2984570260101334
3232.166,-2.962681456784216,-1.2917093711497565
3232.218,-2.9768155972298254,-1.2850916315693355
3232.27,-2.9909984152116706,-1.278570914924695
3232.321,-3.00519166693895,-1.2723015108293214
3232.371,-3.019183714084446,-1.2664367963862049
3232.42,-3.0328625389359445,-1.2609445478181776
3232.474,-3.0463637509719748,-1.2557172950490518
3232.525,-3.0597035805755888,-1.2507657755575539
3232.576,-3.0731675019156572,-1.2460060183654358
3232.626,-3.086872128270668,-1.2414586923568596
3232.678,-3.1007673165554324,-1.2369785009309542
3232.729,-3.1147346820918314,-1.2323673540458553
3232.78,-3.1287787994321428,-1.2276936358090424
3232.83,-3.1428314814632987,-1.2230699331828647
3232.882,-3.1569094150260035,-1.2185111097647972
3232.933,-3.17095564132291,-1.2140867477779904
3232.984,-3.184993613324178,-1.2097816772856362
3233.034,-3.1989838017316354,-1.2056392048468931
3233.087,-3.212950818262066,-1.2016383503643946
3233.137,-3.226855271764895,-1.1978118171685839
3233.184,-3.2407245584115256,-1.194132410910268
3233.239,-3.2545200426248826,-1.1906444313430558
3233.293,-3.268269402440348,-1.1873152474752207
3233.337,-3.281928185327161,-1.1841792210445599
3233.391,-3.2955234125242825,-1.1812103489277659
3233.443,-3.3090067714421427,-1.1784570632295228
3233.492,-3.3224121069959485,-1.1758740165950676
3233.544,-3.3357073080699844,-1.1734955762421533
3233.596,-3.348908467218891,-1.171310426444894
3233.646,-3.361990077535244,-1.16933079048988
3233.698,-3.374967305553708,-1.1675400955606652
3233.747,-3.3878115764167602,-1.165957904342988
3233.8,-3.4005394825732105,-1.1645675439927863
3233.849,-3.413108214581707,-1.1634099941097162
3233.9,-3.4255783764245233,-1.162412093158364
3233.955,-3.437866359523789,-1.1616561272800863
3234.003,-3.4500182130610813,-1.1610895331636053
3234.054,-3.4620050919169634,-1.160670825896242
3234.106,-3.4738316625195096,-1.1603565713734223
3234.158,-3.4854940254000715,-1.1601417482748022
3234.208,-3.4969953301653054,-1.160029047797606
3234.254,-3.50827994982767,-1.1600296808152035
3234.31,-3.5194117553071873,-1.1601293755191613
3234.361,-3.5303157132458653,-1.160338947968477
3234.412,-3.5410459881625704,-1.1606615922183932
3234.462,-3.551557627778755,-1.1610699088290715
3234.514,-3.5619022417246917,-1.161607482346373
3234.565,-3.5720025170167347,-1.162336021171081
3234.617,-3.5818922236658666,-1.1632959364293298
3234.668,-3.591558306524076,-1.1644336220494709
3234.718,-3.6010176435396035,-1.1658015434141407
3234.767,-3.6102184533133785,-1.16735268027848
3234.819,-3.6192207997147876,-1.1691086885552004
3234.871,-3.627969271368873,-1.1710330480332956
3234.921,-3.636498630489947,-1.1731673685068431
3234.973,-3.644780247964927,-1.1754498576275008
3235.024,-3.6528443627345992,-1.177918194448087
3235.075,-3.660649474380184,-1.1805366939766542
3235.126,-3.668233954870129,-1.1833274015510167
3235.176,-3.675546574576312,-1.1862640530860409
3235.225,-3.6826410413017747,-1.1893671016141234
3235.279,-3.689471649862353,-1.1925903775743891
3235.329,-3.6960822666208744,-1.195959040986984
3235.381,-3.702450785358277,-1.1994112659613605
3235.432,-3.708579835188002,-1.2030047587366508
3235.485,-3.714397743147663,-1.2067054303148894
3235.532,-3.7200358297826006,-1.2105032892230287
3235.583,-3.725422455736213,-1.21436097316156
3235.635,-3.7305392518123632,-1.2183241926658892
3235.687,-3.7354103094361935,-1.222335328387272
3235.738,-3.7400431250403603,-1.2264254720409138
3235.79,-3.744420461948323,-1.230539075314971
3235.84,-3.7485782142732407,-1.234705723575811
3235.891,-3.752473084545114,-1.2388607600700796
3235.941,-3.7561379153010983,-1.2430425743122575
3235.991,-3.7595747810745985,-1.2472017485673
3236.043,-3.7628047745497426,-1.2513619137608154
3236.095,-3.765783689667237,-1.2554695929112365
3236.148,-3.7685098250883007,-1.2595318020515622
3236.196,-3.7709838130046713,-1.263518883712527
3236.248,-3.773269453200327,-1.2674504824973951
3236.299,-3.775295208889382,-1.2712606537698414
3236.35,-3.777093331522495,-1.2749828819892155
3236.398,-3.778615516919166,-1.2785389519030377
3236.45,-3.779883203576286,-1.2817968131443804
3236.502,-3.78079764593324,-1.2845005540030694
3236.555,-3.7814247738905498,-1.286825855820518
3236.607,-3.781903583210577,-1.2891813806444536
3236.656,-3.7823159440670344,-1.291660050156483
3236.708,-3.78261764371606,-1.2942443783733064
3236.755,-3.7828428831775622,-1.2968491010862924
3236.808,-3.7829742242748665,-1.299349420688276
3236.86,-3.7830220436837054,-1.3017280381047052
3236.911,-3.782979685395988,-1.3039238186308497
3236.962,-3.7828000854098582,-1.3058743436717073
3237.013,-3.7825258826710555,-1.3075559569518869
3237.064,-3.7821138880253247,-1.3089553860636614
3237.115,-3.7816252117671554,-1.3101035883433674
3237.164,-3.7808927450392007,-1.310935193421941
3237.216,-3.7799491126067286,-1.3114377571119253
3237.27,-3.7787857262667433,-1.3117910974712639
3237.319,-3.777393144324388,-1.3119371355156053
3237.369,-3.7757481834464564,-1.3118900867299046
3237.421,-3.773906531887604,-1.3116687507999771
3237.472,-3.7718266614365983,-1.311231279182072
3237.527,-3.7695477856027697,-1.3105095606680117
3237.575,-3.7669848286005796,-1.309368869818329
3237.625,-3.7642132532647845,-1.3078280058119882
3237.675,-3.76121039520509,-1.3058396090757847
3237.725,-3.7580357369683686,-1.303493387289117
3237.777,-3.7546505748150527,-1.3007165678645995
3237.83,-3.751152443561948,-1.2974952119757632
3237.88,-3.7474808766025056,-1.2938147695301045
3237.93,-3.743678011525358,-1.2897160141001405
3237.982,-3.7396930491176614,-1.2851341638721885
3238.033,-3.7356049665306013,-1.2801957448599715
3238.083,-3.731355490763771,-1.2748020549071524
3238.134,-3.726985222950163,-1.2690136104927496
3238.186,-3.722454662166935,-1.2627737209913452
3238.231,-3.717826140028428,-1.2561513846910644
3238.288,-3.7130423911678214,-1.2490503914852715
3238.338,-3.7081699719881622,-1.2415538850393415
3238.39,-3.703162792610285,-1.2336497958770425
3238.441,-3.6980546254211637,-1.225318779997988
3238.492,-3.692847638259306,-1.216598488781799
3238.544,-3.687588400759756,-1.2075499506466287
3238.592,-3.682273334756846,-1.1981985188839375
3238.646,-3.6769144533818188,-1.1884598140711737
3238.696,-3.671479757775939,-1.1783477687562343
3238.746,-3.6660171911834576,-1.1678805338619571
3238.798,-3.6605129826462153,-1.1571232151226725
3238.848,-3.655003340867808,-1.146040191907535
3238.9,-3.64945022944465,-1.1346854549702827
3238.952,-3.643905868997717,-1.123057023513076
3239.002,-3.6383378923064287,-1.1111443082455852
3239.054,-3.632789501402163,-1.0990143220742463
3239.104,-3.6272214196048274,-1.0866611479628339
3239.159,-3.6216742866373384,-1.0741235354236178
3239.205,-3.616112759534743,-1.061381098724785
3239.256,-3.6105738123795286,-1.0484944796693132
3239.308,-3.6050156638963244,-1.0354174396006963
3239.359,-3.5994717322813434,-1.02221322908957
3239.41,-3.593895076880017,-1.0088424067492718
3239.461,-3.5883291474352625,-0.9953794338396496
3239.51,-3.5827292871048044,-0.981794652228776
3239.562,-3.5771392203259293,-0.9681606802732934
3239.618,-3.571516067135683,-0.9544438047688372
3239.665,-3.5658926389127026,-0.9407049551561102
3239.715,-3.5602280664239694,-0.9269320912796397
3239.765,-3.5545457698679535,-0.913157350629942
3239.817,-3.5487948740134665,-0.8993324365449255
3239.869,-3.5430175937947257,-0.8855334946700225
3239.92,-3.537174979603522,-0.8717690981947768
3239.969,-3.5312973467726696,-0.8580756916050791
3240.02,-3.525335032345871,-0.8444357802932837
3240.073,-3.519327075992879,-0.8308896189758452
3240.126,-3.5132315523036586,-0.8174148220641839
3240.175,-3.5070641583705666,-0.8040767951110669
3240.226,-3.500782309820702,-0.7908246893986175
3240.277,-3.494379951042782,-0.7777290249411672
3240.326,-3.487858235984226,-0.7647288512151955
3240.379,-3.48120867666897,-0.751852943358418
3240.43,-3.474387078506438,-0.7390919346244578
3240.481,-3.4674335888636767,-0.726537364578506
3240.529,-3.460294372869152,-0.7142172035237778
3240.583,-3.452991172542886,-0.7021776271546659
3240.634,-3.4454602832146515,-0.6903528592195264
3240.684,-3.4377497271681627,-0.6787973389676096
3240.736,-3.429806737452154,-0.6675104778051633
3240.787,-3.421673477927529,-0.6564778820112759
3240.839,-3.413279342906504,-0.6457032821140842
3240.889,-3.404688241300064,-0.6352577045610649
3240.939,-3.3957345322392105,-0.6250763718227089
3240.991,-3.3863759178347395,-0.6152316939282674
3241.042,-3.3766309831762795,-0.605673492755088
3241.093,-3.366595949812481,-0.5964369714914977
3241.144,-3.356258975172724,-0.5875396601715779
3241.195,-3.3456718782522645,-0.5790404379952364
3241.244,-3.334878965086231,-0.5707959283142852
3241.297,-3.323878576879992,-0.5629239315455493
3241.346,-3.3125793176116707,-0.5554767220402529
3241.4,-3.301177396584399,-0.548402480162748
3241.449,-3.289711803891808,-0.5416949477536951
3241.5,-3.2781542295056507,-0.5354035270073649
3241.553,-3.266387877492643,-0.5295395486983838
3241.603,-3.2544646796225507,-0.5240801109137705
3241.653,-3.2423529603536285,-0.5189711433159269
3241.707,-3.2299898150908093,-0.5143412723621482
3241.756,-3.2174043529214074,-0.5100787087175603
3241.806,-3.204627801322419,-0.5061984416097716
3241.857,-3.1915786706502005,-0.502746020467092
3241.909,-3.178280350810526,-0.49977106267260457
3241.96,-3.1647332117365563,-0.49705644376357405
3242.009,-3.1509202988030744,-0.4945658023050356
3242.062,-3.1368722559962197,-0.4923053419406145
3242.113,-3.122594791985612,-0.4904383988820865
3242.163,-3.1080513983683513,-0.4889012157502078
3242.215,-3.09331560307385,-0.4877581735852431
3242.266,-3.0783347942418664,-0.4869735317851039
3242.32,-3.0631355403370812,-0.48655555728145744
3242.368,-3.0476181365947017,-0.4863341511341442
3242.42,-3.0319210438777735,-0.48631922452203236
3242.47,-3.016019798332838,-0.48652397594419133
3242.52,-2.9999734061527974,-0.48691265603042083
3242.572,-2.9837390499316654,-0.487628980644395
3242.622,-2.9673476022646357,-0.48876884048671787
3242.674,-2.950788463554583,-0.490322521462356
3242.725,-2.9341137748663533,-0.4922799716394567
3242.776,-2.9172774469864153,-0.4948883661544747
3242.826,-2.9003664847063906,-0.4979143904563055
3242.878,-2.883333211767146,-0.5014686589834246
3242.928,-2.866231795184895,-0.505436048045585
3242.98,-2.8490175347648194,-0.5098920696350115
3243.032,-2.8317612144103927,-0.5147269447065816
3243.08,-2.8144503365656433,-0.519974133065906
3243.133,-2.797134272438912,-0.5255345281463578
3243.184,-2.7799659119782523,-0.5314940757717348
3243.235,-2.7635598807777826,-0.5378140587664131
3243.286,-2.7475872542322275,-0.5444849348379244
3243.338,-2.731969823591042,-0.551480714986848
3243.388,-2.7164302992195535,-0.5588002222921071
3243.438,-2.7003962427071655,-0.5664232827348753
3243.49,-2.684011044611417,-0.5743442966724074
3243.544,-2.667420912276837,-0.5825741433833118
3243.589,-2.65072109026324,-0.5911023671193828
3243.643,-2.634051500208647,-0.6000415335887136
3243.696,-2.617385625617026,-0.6093888137495553
3243.743,-2.6007277780932423,-0.619086890788575
3243.796,-2.5841859806714784,-0.6290968562405715
3243.847,-2.5678115009489333,-0.6391766533070352
3243.898,-2.5515654887829653,-0.6494146013105697
3243.948,-2.535421597199044,-0.6597843489786871
3244.0,-2.5194101439568968,-0.6703461125672053
3244.051,-2.503588734241178,-0.6810366186520249
3244.102,-2.488058693026519,-0.6919044502901205
3244.153,-2.4728062247842053,-0.7029071244856263
3244.203,-2.4577279530092615,-0.7140997072006274
3244.255,-2.442878879371036,-0.7254299701865661
3244.306,-2.4282390990597804,-0.7369273961486572
3244.357,-2.4138766886250353,-0.7485485429405098
3244.406,-2.399806982352461,-0.7603584807885608
3244.459,-2.3861189014665203,-0.7722901354693792
3244.509,-2.3727388248370223,-0.7844033597346212
3244.561,-2.3597653932043166,-0.7967131910518341
3244.612,-2.3470969288745467,-0.8091864893806725
3244.663,-2.3347457505823868,-0.821772162858733
